Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mod-Nom-Ideal,CH,,HP,,2025-Hhigh,,,3135.383695,10923.71168,3.484011128,,1.306401875,230.0073554,0.073358599,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2025-Hlow,,,3135.383695,10923.71168,3.484011128,,1.306401875,372.7897776,0.118897658,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2030-Hhigh,,,3135.383695,10923.71168,3.484011128,,1.306401875,220.2384917,0.070242915,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2030-Hlow,,,3135.383695,10923.71168,3.484011128,,1.306401875,348.0092597,0.110994154,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2035-Hhigh,,,3135.383695,10923.71168,3.484011128,,1.306401875,233.3554859,0.074426453,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2035-Hlow,,,3135.383695,10923.71168,3.484011128,,1.306401875,321.422269,0.102514493,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2040-Hhigh,,,3135.383695,10923.71168,3.484011128,,1.306401875,239.1250637,0.076266603,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2040-Hlow,,,3135.383695,10923.71168,3.484011128,,1.306401875,320.0595151,0.102079856,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2045-Hhigh,,,3135.383695,10923.71168,3.484011128,,1.306401875,268.0265317,0.085484444,,,,,C0
Mod-Nom-Ideal,CH,,HP,,2045-Hlow,,,3135.383695,10923.71168,3.484011128,,1.306401875,344.4565237,0.109861043,,,,,C0
Mod-H1-Ideal,CH,,HP,,2024-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,223.0007414,0.091415006,,,,,C0
Mod-H1-Ideal,CH,,HP,,2024-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,358.1593573,0.146820766,,,,,C0
Mod-H1-Ideal,CH,,HP,,2025-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,177.701056,0.072845242,,,,,C0
Mod-H1-Ideal,CH,,HP,,2025-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,296.5251769,0.12155498,,,,,C0
Mod-H1-Ideal,CH,,HP,,2030-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,170.9039458,0.070058893,,,,,C0
Mod-H1-Ideal,CH,,HP,,2030-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,277.2239443,0.113642799,,,,,C0
Mod-H1-Ideal,CH,,HP,,2035-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,181.0153044,0.074203857,,,,,C0
Mod-H1-Ideal,CH,,HP,,2035-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,253.5039989,0.103919249,,,,,C0
Mod-H1-Ideal,CH,,HP,,2040-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,186.9764079,0.0766475,,,,,C0
Mod-H1-Ideal,CH,,HP,,2040-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,254.0630273,0.104148412,,,,,C0
Mod-H1-Ideal,CH,,HP,,2045-Hhigh,,,2439.432565,8463.566682,3.469481717,,1.143833885,210.381571,0.086242011,,,,,C0
Mod-H1-Ideal,CH,,HP,,2045-Hlow,,,2439.432565,8463.566682,3.469481717,,1.143833885,274.3316245,0.112457146,,,,,C0
Mod-Nom-Real,CH,,HP,,2024-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,232.8245141,0.09378364,,,,,C0
Mod-Nom-Real,CH,,HP,,2024-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,353.0016497,0.142191985,,,,,C0
Mod-Nom-Real,CH,,HP,,2025-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,187.4802898,0.075518612,,,,,C0
Mod-Nom-Real,CH,,HP,,2025-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,291.0499016,0.117237308,,,,,C0
Mod-Nom-Real,CH,,HP,,2030-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,182.0378052,0.073326334,,,,,C0
Mod-Nom-Real,CH,,HP,,2030-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,274.521109,0.110579374,,,,,C0
Mod-Nom-Real,CH,,HP,,2035-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,188.2398254,0.075824559,,,,,C0
Mod-Nom-Real,CH,,HP,,2035-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,247.2318582,0.099587038,,,,,C0
Mod-Nom-Real,CH,,HP,,2040-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,195.5425728,0.078766166,,,,,C0
Mod-Nom-Real,CH,,HP,,2040-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,251.4778797,0.10129737,,,,,C0
Mod-Nom-Real,CH,,HP,,2045-Hhigh,,,2482.570661,8925.165701,3.59513058,,1.374205336,220.8117251,0.08894479,,,,,C0
Mod-Nom-Real,CH,,HP,,2045-Hlow,,,2482.570661,8925.165701,3.59513058,,1.374205336,276.1930529,0.111252847,,,,,C0
Mod-H1-Real,CH,,HP,,2024-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,192.9053834,0.092727544,,,,,C0
Mod-H1-Real,CH,,HP,,2024-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,300.973638,0.144674792,,,,,C0
Mod-H1-Real,CH,,HP,,2025-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,154.9397975,0.074477895,,,,,C0
Mod-H1-Real,CH,,HP,,2025-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,248.7218696,0.119557929,,,,,C0
Mod-H1-Real,CH,,HP,,2030-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,150.6667377,0.072423881,,,,,C0
Mod-H1-Real,CH,,HP,,2030-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,234.4218541,0.112684065,,,,,C0
Mod-H1-Real,CH,,HP,,2035-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,156.3854609,0.07517281,,,,,C0
Mod-H1-Real,CH,,HP,,2035-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,209.9955908,0.100942623,,,,,C0
Mod-H1-Real,CH,,HP,,2040-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,163.2541376,0.078474509,,,,,C0
Mod-H1-Real,CH,,HP,,2040-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,214.1438485,0.102936646,,,,,C0
Mod-H1-Real,CH,,HP,,2045-Hhigh,,,2080.346092,7364.595176,3.540081721,,1.219848194,184.6879106,0.088777493,,,,,C0
Mod-H1-Real,CH,,HP,,2045-Hlow,,,2080.346092,7364.595176,3.540081721,,1.219848194,235.0437623,0.112983009,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2024-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,57.34671391,0.092067325,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2024-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,92.6451688,0.148737255,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2025-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,45.95537313,0.073779088,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2025-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,77.22889087,0.12398718,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2030-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,44.54508906,0.071514946,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2030-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,72.2215664,0.115948168,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2035-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,46.69823293,0.074971713,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2035-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,65.05534392,0.10444315,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2040-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,48.9388072,0.078568845,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2040-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,65.75293431,0.105563097,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2045-Hhigh,,,622.8780314,2451.806884,3.93625519,,0.270333261,54.48333802,0.087470316,,,,,C0
Mass-Nom-Ideal,AK,,HP,,2045-Hlow,,,622.8780314,2451.806884,3.93625519,,0.270333261,70.82465001,0.113705487,,,,,C0
Mass-H1-Ideal,AK,,HP,,2024-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,13.591416,0.099969967,,,,,C0
Mass-H1-Ideal,AK,,HP,,2024-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,21.36152908,0.157122065,,,,,C0
Mass-H1-Ideal,AK,,HP,,2025-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,10.98955915,0.080832333,,,,,C0
Mass-H1-Ideal,AK,,HP,,2025-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,17.95980269,0.13210109,,,,,C0
Mass-H1-Ideal,AK,,HP,,2030-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,10.84932168,0.079800834,,,,,C0
Mass-H1-Ideal,AK,,HP,,2030-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,16.82532449,0.123756577,,,,,C0
Mass-H1-Ideal,AK,,HP,,2035-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,11.01041355,0.080985725,,,,,C0
Mass-H1-Ideal,AK,,HP,,2035-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,14.46688364,0.10640936,,,,,C0
Mass-H1-Ideal,AK,,HP,,2040-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,11.75545741,0.086465802,,,,,C0
Mass-H1-Ideal,AK,,HP,,2040-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,14.94948824,0.109959098,,,,,C0
Mass-H1-Ideal,AK,,HP,,2045-Hhigh,,,135.9549919,538.93399,3.964061799,,0.081109541,12.94893668,0.09524429,,,,,C0
Mass-H1-Ideal,AK,,HP,,2045-Hlow,,,135.9549919,538.93399,3.964061799,,0.081109541,16.30916985,0.119960066,,,,,C0
Mass-Nom-Real,AK,,HP,,2024-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,50.55994105,0.094018506,,,,,C0
Mass-Nom-Real,AK,,HP,,2024-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,79.16216195,0.147205634,,,,,C0
Mass-Nom-Real,AK,,HP,,2025-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,40.78852664,0.075848117,,,,,C0
Mass-Nom-Real,AK,,HP,,2025-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,65.92579003,0.122592,,,,,C0
Mass-Nom-Real,AK,,HP,,2030-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,39.85781317,0.074117413,,,,,C0
Mass-Nom-Real,AK,,HP,,2030-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,61.9576073,0.115212984,,,,,C0
Mass-Nom-Real,AK,,HP,,2035-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,40.9306739,0.076112447,,,,,C0
Mass-Nom-Real,AK,,HP,,2035-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,54.64302111,0.101611179,,,,,C0
Mass-Nom-Real,AK,,HP,,2040-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,43.29494768,0.080508921,,,,,C0
Mass-Nom-Real,AK,,HP,,2040-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,56.07815867,0.104279882,,,,,C0
Mass-Nom-Real,AK,,HP,,2045-Hhigh,,,537.7658421,2154.041102,4.005537231,,0.282427366,48.25900876,0.089739818,,,,,C0
Mass-Nom-Real,AK,,HP,,2045-Hlow,,,537.7658421,2154.041102,4.005537231,,0.282427366,61.33190784,0.114049467,,,,,C0
Mass-H1-Real,AK,,HP,,2024-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,13.35745366,0.100197928,,,,,C0
Mass-H1-Real,AK,,HP,,2024-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,20.888649,0.156691493,,,,,C0
Mass-H1-Real,AK,,HP,,2025-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,10.81258361,0.081108159,,,,,C0
Mass-H1-Real,AK,,HP,,2025-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,17.56201482,0.131737496,,,,,C0
Mass-H1-Real,AK,,HP,,2030-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,10.67866529,0.080103601,,,,,C0
Mass-H1-Real,AK,,HP,,2030-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,16.45819776,0.123457462,,,,,C0
Mass-H1-Real,AK,,HP,,2035-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,10.79757631,0.080995585,,,,,C0
Mass-H1-Real,AK,,HP,,2035-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,14.09961201,0.105765062,,,,,C0
Mass-H1-Real,AK,,HP,,2040-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,11.54135615,0.086574882,,,,,C0
Mass-H1-Real,AK,,HP,,2040-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,14.6020805,0.109534216,,,,,C0
Mass-H1-Real,AK,,HP,,2045-Hhigh,,,133.3106768,530.2778946,3.977760125,,0.081080262,12.72057202,0.095420504,,,,,C0
Mass-H1-Real,AK,,HP,,2045-Hlow,,,133.3106768,530.2778946,3.977760125,,0.081080262,15.97319161,0.119819297,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2024-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,192.6953321,0.096806943,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2024-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,278.6704488,0.139999418,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2025-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,153.5864714,0.077159299,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2025-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,229.2575008,0.115175171,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2030-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,145.4031862,0.073048152,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2030-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,212.7297869,0.106871921,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2035-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,150.8010537,0.075759952,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2035-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,195.8156923,0.09837456,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2040-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,151.8389367,0.076281367,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2040-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,192.7976852,0.096858364,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2045-Hhigh,,,1990.511485,6756.827442,3.394518189,,0.710638543,167.2047635,0.084000904,,,,,C0
Mass-Nom-Ideal,CH,,HP,,2045-Hlow,,,1990.511485,6756.827442,3.394518189,,0.710638543,206.4593065,0.103721736,,,,,C0
Mass-H1-Ideal,CH,,HP,,2024-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,61.66079783,0.105521612,,,,,C0
Mass-H1-Ideal,CH,,HP,,2024-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,90.90604624,0.155569712,,,,,C0
Mass-H1-Ideal,CH,,HP,,2025-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,49.7937204,0.085213196,,,,,C0
Mass-H1-Ideal,CH,,HP,,2025-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,75.62264076,0.129414851,,,,,C0
Mass-H1-Ideal,CH,,HP,,2030-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,47.72882004,0.081679482,,,,,C0
Mass-H1-Ideal,CH,,HP,,2030-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,70.47476157,0.120605161,,,,,C0
Mass-H1-Ideal,CH,,HP,,2035-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,48.38088346,0.082795374,,,,,C0
Mass-H1-Ideal,CH,,HP,,2035-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,61.94161078,0.106002174,,,,,C0
Mass-H1-Ideal,CH,,HP,,2040-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,49.545067,0.08478767,,,,,C0
Mass-H1-Ideal,CH,,HP,,2040-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,62.41449609,0.106811434,,,,,C0
Mass-H1-Ideal,CH,,HP,,2045-Hhigh,,,584.3428324,1918.650708,3.283433289,,0.342511423,54.39922963,0.093094715,,,,,C0
Mass-H1-Ideal,CH,,HP,,2045-Hlow,,,584.3428324,1918.650708,3.283433289,,0.342511423,67.58497048,0.115659792,,,,,C0
Mass-Nom-Real,CH,,HP,,2024-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,155.9438275,0.098918482,,,,,C0
Mass-Nom-Real,CH,,HP,,2024-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,219.2769905,0.139092053,,,,,C0
Mass-Nom-Real,CH,,HP,,2025-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,125.4512835,0.079576414,,,,,C0
Mass-Nom-Real,CH,,HP,,2025-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,180.1969939,0.114302781,,,,,C0
Mass-Nom-Real,CH,,HP,,2030-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,120.5960986,0.076496667,,,,,C0
Mass-Nom-Real,CH,,HP,,2030-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,168.931364,0.107156752,,,,,C0
Mass-Nom-Real,CH,,HP,,2035-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,121.465535,0.077048169,,,,,C0
Mass-Nom-Real,CH,,HP,,2035-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,150.4632446,0.095442032,,,,,C0
Mass-Nom-Real,CH,,HP,,2040-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,124.2620682,0.078822069,,,,,C0
Mass-Nom-Real,CH,,HP,,2040-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,151.8734453,0.096336552,,,,,C0
Mass-Nom-Real,CH,,HP,,2045-Hhigh,,,1576.488279,5534.237893,3.510484642,,0.793328417,137.7482087,0.087376615,,,,,C0
Mass-Nom-Real,CH,,HP,,2045-Hlow,,,1576.488279,5534.237893,3.510484642,,0.793328417,166.2419221,0.105450782,,,,,C0
Mass-H1-Real,CH,,HP,,2024-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,57.74437176,0.106911119,,,,,C0
Mass-H1-Real,CH,,HP,,2024-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,83.5954772,0.154773283,,,,,C0
Mass-H1-Real,CH,,HP,,2025-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,46.90737051,0.086846896,,,,,C0
Mass-H1-Real,CH,,HP,,2025-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,69.49854697,0.128673448,,,,,C0
Mass-H1-Real,CH,,HP,,2030-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,45.34840435,0.08396054,,,,,C0
Mass-H1-Real,CH,,HP,,2030-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,65.11123906,0.120550544,,,,,C0
Mass-H1-Real,CH,,HP,,2035-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,45.10506728,0.083510012,,,,,C0
Mass-H1-Real,CH,,HP,,2035-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,56.08107749,0.103831604,,,,,C0
Mass-H1-Real,CH,,HP,,2040-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,46.63960019,0.086351131,,,,,C0
Mass-H1-Real,CH,,HP,,2040-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,57.36380773,0.106206522,,,,,C0
Mass-H1-Real,CH,,HP,,2045-Hhigh,,,540.1156813,1797.95054,3.32882492,,0.37055866,51.27413883,0.094931772,,,,,C0
Mass-H1-Real,CH,,HP,,2045-Hlow,,,540.1156813,1797.95054,3.32882492,,0.37055866,62.89588198,0.116448909,,,,,C0
,,1,,R,2024-Hhigh,135,3,1040.95,1040.443034,,319.0579314,0.181666667,79.31905497,0.076198717,705.9183054,9,,,Crenew
,,2,,R,2024-Hhigh,135,3,1515.05,1514.464753,,312.9529792,0.3,117.7904492,0.077746906,104.3932989,4,,,Crenew
,,3,,R,2024-Hhigh,180,3,2063.1,2062.537901,,386.612337,0.41,162.7786054,0.078900007,0,0,,,Crenew
,,4,,R,2024-Hhigh,300,3,2790.25,2788.81223,,633.471837,0.413333333,223.7289741,0.080182412,0,0,,,Crenew
,,5,,R,2024-Hhigh,300,3,3265.6,3264.654036,,629.886412,0.543333333,264.5608383,0.081014465,0,0,,,Crenew
,,1,,Ro,2024-Hhigh,162,3,1084.75,1084.139242,,362.2320364,0.178333333,82.46562475,0.076022701,256.9050887,7,,,Crenew
,,2,,Ro,2024-Hhigh,162,3,1557.9,1557.150294,,355.517134,0.298333333,120.7994478,0.077539924,0,0,,,Crenew
,,3,,Ro,2024-Hhigh,216,3,2134.8,2133.95763,,458.0320655,0.416666667,167.7953761,0.078600045,0,0,,,Crenew
,,4,,Ro,2024-Hhigh,360,3,2920.95,2918.843055,,763.5026625,0.396666667,232.78231,0.079694041,0,0,,,Crenew
,,5,,Ro,2024-Hhigh,360,3,3395.45,3393.934859,,759.1672356,0.545,273.5027206,0.080549771,0,0,,,Crenew
,,1,,R,2024-Hlow,135,3,1040.95,1040.443034,,319.0579314,0.181666667,105.3640442,0.101219121,705.9183054,9,,,Crenew
,,2,,R,2024-Hlow,135,3,1515.05,1514.464753,,312.9529792,0.3,155.9928845,0.102962202,104.3932989,4,,,Crenew
,,3,,R,2024-Hlow,180,3,2063.1,2062.537901,,386.612337,0.41,217.2364577,0.105296136,0,0,,,Crenew
,,4,,R,2024-Hlow,300,3,2790.25,2788.81223,,633.471837,0.413333333,285.1420588,0.102192298,0,0,,,Crenew
,,5,,R,2024-Hlow,300,3,3265.6,3264.654036,,629.886412,0.543333333,336.3942079,0.103011455,0,0,,,Crenew
,,1,,Ro,2024-Hlow,162,3,1084.75,1084.139242,,362.2320364,0.178333333,109.45931,0.100907407,256.9050887,7,,,Crenew
,,2,,Ro,2024-Hlow,162,3,1557.9,1557.150294,,355.517134,0.298333333,160.0041026,0.102704989,0,0,,,Crenew
,,3,,Ro,2024-Hlow,216,3,2134.8,2133.95763,,458.0320655,0.416666667,224.0430477,0.104948027,0,0,,,Crenew
,,4,,Ro,2024-Hlow,360,3,2920.95,2918.843055,,763.5026625,0.396666667,297.460411,0.101836872,0,0,,,Crenew
,,5,,Ro,2024-Hlow,360,3,3395.45,3393.934859,,759.1672356,0.545,348.4377342,0.102619015,0,0,,,Crenew
,,1,,R,2025-Hhigh,135,3,1040.9,1040.36865,,318.9777572,0.171666667,52.84556141,0.050769105,700.9385891,9,,,Crenew
,,2,,R,2025-Hhigh,135,3,1514.85,1514.244425,,312.7223284,0.291666667,80.97510502,0.053454207,95.51568703,4,,,Crenew
,,3,,R,2025-Hhigh,180,3,2062.65,2062.106408,,386.180844,0.401666667,113.457159,0.055005531,0,0,,,Crenew
,,4,,R,2025-Hhigh,300,3,2790,2788.59021,,633.2498169,0.386666667,150.7511139,0.054032657,0,0,,,Crenew
,,5,,R,2025-Hhigh,300,3,3265,3264.077054,,629.3094307,0.548333333,181.559153,0.055607704,0,0,,,Crenew
,,1,,Ro,2025-Hhigh,162,3,1084.6,1083.98738,,362.0717618,0.171666667,54.56772897,0.050311386,249.6703896,7,,,Crenew
,,2,,Ro,2025-Hhigh,162,3,1557.65,1556.938939,,355.3057791,0.298333333,82.66079385,0.05306763,0,0,,,Crenew
,,3,,Ro,2025-Hhigh,216,3,2134.45,2133.623836,,457.6982714,0.4,116.2993828,0.054486815,0,0,,,Crenew
,,4,,Ro,2025-Hhigh,360,3,2920.8,2918.691615,,763.3512227,0.38,155.2714953,0.053160605,0,0,,,Crenew
,,5,,Ro,2025-Hhigh,360,3,3394.9,3393.404004,,758.6363806,0.55,186.1910575,0.054844342,0,0,,,Crenew
,,1,,R,2025-Hlow,135,3,1040.9,1040.36865,,318.9777572,0.171666667,73.66983603,0.070775133,700.9385891,9,,,Crenew
,,2,,R,2025-Hlow,135,3,1514.85,1514.244425,,312.7223284,0.291666667,112.8751033,0.074512396,95.51568703,4,,,Crenew
,,3,,R,2025-Hlow,180,3,2062.65,2062.106408,,386.180844,0.401666667,157.6236695,0.07641804,0,0,,,Crenew
,,4,,R,2025-Hlow,300,3,2790,2788.59021,,633.2498169,0.386666667,203.4323307,0.072914814,0,0,,,Crenew
,,5,,R,2025-Hlow,300,3,3265,3264.077054,,629.3094307,0.548333333,239.144495,0.073244868,0,0,,,Crenew
,,1,,Ro,2025-Hlow,162,3,1084.6,1083.98738,,362.0717618,0.171666667,76.07658811,0.07014253,249.6703896,7,,,Crenew
,,2,,Ro,2025-Hlow,162,3,1557.65,1556.938939,,355.3057791,0.298333333,115.2916778,0.074016421,0,0,,,Crenew
,,3,,Ro,2025-Hlow,216,3,2134.45,2133.623836,,457.6982714,0.4,161.7468817,0.075779185,0,0,,,Crenew
,,4,,Ro,2025-Hlow,360,3,2920.8,2918.691615,,763.3512227,0.38,210.4545228,0.072053726,0,0,,,Crenew
,,5,,Ro,2025-Hlow,360,3,3394.9,3393.404004,,758.6363806,0.55,246.096703,0.072490118,0,0,,,Crenew
,,1,,R,2030-Hhigh,135,3,1040.95,1040.460283,,319.053575,0.163333333,39.71303058,0.038150757,687.3376239,9,,,Crenew
,,2,,R,2030-Hhigh,135,3,1515.05,1514.502642,,312.9342416,0.29,62.03441461,0.040945457,55.69411527,3,,,Crenew
,,3,,R,2030-Hhigh,180,3,2062.9,2062.340925,,386.415361,0.395,87.06844622,0.042206819,0,0,,,Crenew
,,4,,R,2030-Hhigh,300,3,2790.3,2788.895843,,633.5554505,0.356666667,113.9140838,0.040825031,0,0,,,Crenew
,,5,,R,2030-Hhigh,300,3,3265.1,3264.176021,,629.4083973,0.56,138.4795157,0.042412029,0,0,,,Crenew
,,1,,Ro,2030-Hhigh,162,3,1084.7,1084.138016,,362.2364766,0.166666667,40.92076643,0.037725423,261.7778879,7,,,Crenew
,,2,,Ro,2030-Hhigh,162,3,1557.8,1557.143494,,355.510334,0.298333333,63.19083315,0.04056415,0,0,,,Crenew
,,3,,Ro,2030-Hhigh,216,3,2134.7,2133.90621,,457.9806457,0.383333333,89.03625947,0.041709027,0,0,,,Crenew
,,4,,Ro,2030-Hhigh,360,3,2921.05,2919.008225,,763.6678328,0.335,117.1981117,0.040121912,0,0,,,Crenew
